"consumerID","mode","choice","week","discount","targeting","distance","gender","income"
105,4,0,2,0,0,7.46,1,50.68
105,0,1,2,0,0,0,1,50.68
105,1,0,3,0,1,6.5,1,50.68
105,2,0,3,0,0,3.29,1,50.68
105,3,1,3,0,0,7.31,1,50.68
105,4,0,3,0,0,7.46,1,50.68
105,0,0,3,0,0,0,1,50.68
105,1,0,4,0,0,6.5,1,50.68
105,2,0,4,0,1,3.29,1,50.68
105,3,1,4,3,0,7.31,1,50.68
105,4,0,4,0,1,7.46,1,50.68
105,0,0,4,0,0,0,1,50.68
105,1,0,5,0,0,6.5,1,50.68
105,2,0,5,0,0,3.29,1,50.68
105,3,1,5,0,0,7.31,1,50.68
105,4,0,5,0,1,7.46,1,50.68
105,0,0,5,0,0,0,1,50.68
105,1,0,6,4,0,6.5,1,50.68
105,2,0,6,0,0,3.29,1,50.68
105,3,0,6,0,1,7.31,1,50.68
105,4,0,6,0,0,7.46,1,50.68
105,0,1,6,0,0,0,1,50.68
105,1,0,7,0,1,6.5,1,50.68
105,2,0,7,0,0,3.29,1,50.68
105,3,0,7,0,0,7.31,1,50.68
105,4,1,7,0,1,7.46,1,50.68
105,0,0,7,0,0,0,1,50.68
105,1,0,8,0,0,6.5,1,50.68
105,2,0,8,0,0,3.29,1,50.68
105,3,1,8,0,0,7.31,1,50.68
105,4,0,8,5,1,7.46,1,50.68
105,0,0,8,0,0,0,1,50.68
105,1,0,9,0,0,6.5,1,50.68
105,2,0,9,0,0,3.29,1,50.68
105,3,0,9,0,0,7.31,1,50.68
105,4,1,9,0,1,7.46,1,50.68
105,0,0,9,0,0,0,1,50.68
105,1,0,10,0,0,6.5,1,50.68
105,2,0,10,0,0,3.29,1,50.68
105,3,1,10,0,0,7.31,1,50.68
105,4,0,10,0,0,7.46,1,50.68
105,0,0,10,0,0,0,1,50.68
105,1,1,11,0,0,6.5,1,50.68
105,2,0,11,0,1,3.29,1,50.68
105,3,0,11,0,1,7.31,1,50.68
105,4,0,11,0,0,7.46,1,50.68
105,0,0,11,0,0,0,1,50.68
105,1,0,12,0,0,6.5,1,50.68
105,2,1,12,0,0,3.29,1,50.68
105,3,0,12,0,1,7.31,1,50.68
105,4,0,12,0,0,7.46,1,50.68
105,0,0,12,0,0,0,1,50.68
106,1,0,1,0,0,5.26,0,39.16
106,2,0,1,0,1,2.21,0,39.16
106,3,0,1,0,0,3.15,0,39.16
106,4,0,1,0,0,2.31,0,39.16
106,0,1,1,0,0,0,0,39.16
106,1,0,2,0,1,5.26,0,39.16
106,2,0,2,0,0,2.21,0,39.16
106,3,1,2,0,0,3.15,0,39.16
106,4,0,2,0,0,2.31,0,39.16
106,0,0,2,0,0,0,0,39.16
106,1,0,3,0,1,5.26,0,39.16
106,2,1,3,0,0,2.21,0,39.16
106,3,0,3,0,0,3.15,0,39.16
106,4,0,3,0,0,2.31,0,39.16
106,0,0,3,0,0,0,0,39.16
106,1,0,4,0,0,5.26,0,39.16
106,2,0,4,0,1,2.21,0,39.16
106,3,1,4,0,1,3.15,0,39.16
106,4,0,4,0,1,2.31,0,39.16
106,0,0,4,0,0,0,0,39.16
106,1,1,5,0,0,5.26,0,39.16
106,2,0,5,0,0,2.21,0,39.16
106,3,0,5,0,0,3.15,0,39.16
106,4,0,5,0,0,2.31,0,39.16
106,0,0,5,0,0,0,0,39.16
106,1,0,6,0,0,5.26,0,39.16
106,2,0,6,0,1,2.21,0,39.16
106,3,1,6,0,0,3.15,0,39.16
106,4,0,6,0,0,2.31,0,39.16
106,0,0,6,0,0,0,0,39.16
106,1,0,7,0,0,5.26,0,39.16
106,2,0,7,0,0,2.21,0,39.16
106,3,1,7,0,0,3.15,0,39.16
106,4,0,7,0,0,2.31,0,39.16
106,0,0,7,0,0,0,0,39.16
106,1,0,8,0,0,5.26,0,39.16
106,2,0,8,0,0,2.21,0,39.16
106,3,0,8,0,0,3.15,0,39.16
106,4,0,8,0,0,2.31,0,39.16
106,0,1,8,0,0,0,0,39.16
106,1,0,9,4,1,5.26,0,39.16
106,2,0,9,0,1,2.21,0,39.16
106,3,0,9,0,0,3.15,0,39.16
106,4,1,9,5,0,2.31,0,39.16
106,0,0,9,0,0,0,0,39.16
106,1,0,10,0,0,5.26,0,39.16
106,2,0,10,0,0,2.21,0,39.16
106,3,0,10,0,1,3.15,0,39.16
106,4,1,10,0,0,2.31,0,39.16
106,0,0,10,0,0,0,0,39.16
106,1,0,11,0,1,5.26,0,39.16
106,2,1,11,0,1,2.21,0,39.16
106,3,0,11,0,0,3.15,0,39.16
106,4,0,11,0,0,2.31,0,39.16
106,0,0,11,0,0,0,0,39.16
106,1,0,12,0,1,5.26,0,39.16
106,2,0,12,0,1,2.21,0,39.16
106,3,0,12,4,0,3.15,0,39.16
106,4,0,12,0,1,2.31,0,39.16
106,0,1,12,0,0,0,0,39.16
107,1,1,1,3,1,4.21,0,28.97
107,2,0,1,0,0,2.88,0,28.97
107,3,0,1,0,0,5.58,0,28.97
107,4,0,1,0,1,5.32,0,28.97
107,0,0,1,0,0,0,0,28.97
107,1,0,2,0,0,4.21,0,28.97
107,2,0,2,0,1,2.88,0,28.97
107,3,1,2,0,0,5.58,0,28.97
107,4,0,2,2,1,5.32,0,28.97
107,0,0,2,0,0,0,0,28.97
107,1,0,3,0,0,4.21,0,28.97
107,2,1,3,3,0,2.88,0,28.97
107,3,0,3,0,0,5.58,0,28.97
107,4,0,3,0,1,5.32,0,28.97
107,0,0,3,0,0,0,0,28.97
107,1,0,4,0,0,4.21,0,28.97
107,2,0,4,0,0,2.88,0,28.97
107,3,0,4,0,0,5.58,0,28.97
107,4,0,4,0,0,5.32,0,28.97
107,0,1,4,0,0,0,0,28.97
107,1,0,5,0,1,4.21,0,28.97
107,2,1,5,0,0,2.88,0,28.97
107,3,0,5,0,1,5.58,0,28.97
107,4,0,5,0,1,5.32,0,28.97
107,0,0,5,0,0,0,0,28.97
107,1,0,6,0,0,4.21,0,28.97
107,2,0,6,0,0,2.88,0,28.97
107,3,1,6,0,1,5.58,0,28.97
107,4,0,6,0,1,5.32,0,28.97
107,0,0,6,0,0,0,0,28.97
107,1,0,7,0,0,4.21,0,28.97
107,2,0,7,0,0,2.88,0,28.97
107,3,0,7,0,1,5.58,0,28.97
107,4,0,7,3,0,5.32,0,28.97
107,0,1,7,0,0,0,0,28.97
107,1,0,8,0,0,4.21,0,28.97
107,2,0,8,0,0,2.88,0,28.97
107,3,0,8,2,0,5.58,0,28.97
107,4,0,8,0,1,5.32,0,28.97
107,0,1,8,0,0,0,0,28.97
107,1,0,9,0,0,4.21,0,28.97
107,2,1,9,0,0,2.88,0,28.97
107,3,0,9,0,1,5.58,0,28.97
107,4,0,9,0,0,5.32,0,28.97
107,0,0,9,0,0,0,0,28.97
107,1,0,10,0,0,4.21,0,28.97
107,2,0,10,0,1,2.88,0,28.97
107,3,1,10,0,0,5.58,0,28.97
107,4,0,10,0,0,5.32,0,28.97
107,0,0,10,0,0,0,0,28.97
107,1,0,11,3,0,4.21,0,28.97
107,2,0,11,4,0,2.88,0,28.97
107,3,0,11,0,1,5.58,0,28.97
107,4,0,11,0,1,5.32,0,28.97
107,0,1,11,0,0,0,0,28.97
107,1,0,12,0,1,4.21,0,28.97
107,2,0,12,0,0,2.88,0,28.97
107,3,0,12,0,0,5.58,0,28.97
107,4,1,12,0,1,5.32,0,28.97
107,0,0,12,0,0,0,0,28.97
108,1,0,1,0,1,5.53,1,44.47
108,2,1,1,2,1,1.94,1,44.47
108,3,0,1,0,0,5.92,1,44.47
108,4,0,1,4,0,7.11,1,44.47
108,0,0,1,0,0,0,1,44.47
108,1,1,2,0,0,5.53,1,44.47
108,2,0,2,0,0,1.94,1,44.47
108,3,0,2,0,0,5.92,1,44.47
108,4,0,2,0,1,7.11,1,44.47
108,0,0,2,0,0,0,1,44.47
108,1,0,3,0,0,5.53,1,44.47
108,2,0,3,0,0,1.94,1,44.47
108,3,1,3,0,1,5.92,1,44.47
108,4,0,3,0,0,7.11,1,44.47
108,0,0,3,0,0,0,1,44.47
108,1,0,4,0,0,5.53,1,44.47
108,2,0,4,0,0,1.94,1,44.47
108,3,0,4,0,1,5.92,1,44.47
108,4,0,4,0,1,7.11,1,44.47
108,0,1,4,0,0,0,1,44.47
108,1,0,5,0,0,5.53,1,44.47
108,2,0,5,0,1,1.94,1,44.47
108,3,0,5,0,0,5.92,1,44.47
108,4,1,5,0,1,7.11,1,44.47
108,0,0,5,0,0,0,1,44.47
108,1,0,6,0,1,5.53,1,44.47
108,2,0,6,0,0,1.94,1,44.47
108,3,0,6,0,0,5.92,1,44.47
108,4,0,6,0,0,7.11,1,44.47
108,0,1,6,0,0,0,1,44.47
108,1,0,7,0,0,5.53,1,44.47
108,2,0,7,0,0,1.94,1,44.47
108,3,1,7,1,0,5.92,1,44.47
108,4,0,7,0,1,7.11,1,44.47
108,0,0,7,0,0,0,1,44.47
108,1,1,8,0,0,5.53,1,44.47
108,2,0,8,0,0,1.94,1,44.47
108,3,0,8,0,1,5.92,1,44.47
108,4,0,8,0,0,7.11,1,44.47
108,0,0,8,0,0,0,1,44.47
108,1,0,9,0,0,5.53,1,44.47
108,2,1,9,0,0,1.94,1,44.47
108,3,0,9,0,1,5.92,1,44.47
108,4,0,9,0,1,7.11,1,44.47
108,0,0,9,0,0,0,1,44.47
108,1,0,10,0,0,5.53,1,44.47
108,2,0,10,0,1,1.94,1,44.47
108,3,0,10,0,1,5.92,1,44.47
108,4,0,10,0,1,7.11,1,44.47
108,0,1,10,0,0,0,1,44.47
108,1,0,11,0,0,5.53,1,44.47
108,2,0,11,0,0,1.94,1,44.47
108,3,0,11,0,0,5.92,1,44.47
108,4,0,11,0,1,7.11,1,44.47
108,0,1,11,0,0,0,1,44.47
108,1,0,12,0,0,5.53,1,44.47
108,2,0,12,0,1,1.94,1,44.47
108,3,0,12,4,0,5.92,1,44.47
108,4,1,12,1,0,7.11,1,44.47
108,0,0,12,0,0,0,1,44.47
109,1,0,1,0,0,1.78,0,97.79
109,2,0,1,0,1,2.31,0,97.79
109,3,1,1,0,0,4.29,0,97.79
109,4,0,1,1,0,2.5,0,97.79
109,0,0,1,0,0,0,0,97.79
109,1,0,2,0,1,1.78,0,97.79
109,2,0,2,0,1,2.31,0,97.79
109,3,1,2,0,0,4.29,0,97.79
109,4,0,2,0,0,2.5,0,97.79
109,0,0,2,0,0,0,0,97.79
109,1,0,3,0,1,1.78,0,97.79
109,2,0,3,0,0,2.31,0,97.79
109,3,1,3,0,0,4.29,0,97.79
109,4,0,3,2,0,2.5,0,97.79
109,0,0,3,0,0,0,0,97.79
109,1,0,4,0,1,1.78,0,97.79
109,2,0,4,2,1,2.31,0,97.79
109,3,1,4,0,0,4.29,0,97.79
109,4,0,4,0,0,2.5,0,97.79
109,0,0,4,0,0,0,0,97.79
109,1,0,5,0,1,1.78,0,97.79
109,2,0,5,0,0,2.31,0,97.79
109,3,1,5,0,1,4.29,0,97.79
109,4,0,5,0,1,2.5,0,97.79
109,0,0,5,0,0,0,0,97.79
109,1,0,6,0,1,1.78,0,97.79
109,2,0,6,0,0,2.31,0,97.79
109,3,1,6,0,0,4.29,0,97.79
109,4,0,6,0,0,2.5,0,97.79
109,0,0,6,0,0,0,0,97.79
109,1,0,7,0,0,1.78,0,97.79
109,2,0,7,0,1,2.31,0,97.79
109,3,1,7,0,1,4.29,0,97.79
109,4,0,7,0,0,2.5,0,97.79
109,0,0,7,0,0,0,0,97.79
109,1,0,8,0,0,1.78,0,97.79
109,2,0,8,0,0,2.31,0,97.79
109,3,1,8,0,0,4.29,0,97.79
109,4,0,8,0,1,2.5,0,97.79
109,0,0,8,0,0,0,0,97.79
109,1,0,9,0,1,1.78,0,97.79
109,2,0,9,0,1,2.31,0,97.79
109,3,1,9,1,0,4.29,0,97.79
109,4,0,9,0,0,2.5,0,97.79
109,0,0,9,0,0,0,0,97.79
109,1,0,10,0,1,1.78,0,97.79
109,2,0,10,4,1,2.31,0,97.79
109,3,1,10,0,0,4.29,0,97.79
109,4,0,10,0,0,2.5,0,97.79
109,0,0,10,0,0,0,0,97.79
109,1,0,11,0,0,1.78,0,97.79
109,2,0,11,0,0,2.31,0,97.79
109,3,1,11,0,0,4.29,0,97.79
109,4,0,11,0,0,2.5,0,97.79
109,0,0,11,0,0,0,0,97.79
109,1,0,12,0,0,1.78,0,97.79
109,2,0,12,0,0,2.31,0,97.79
109,3,1,12,0,1,4.29,0,97.79
109,4,0,12,0,0,2.5,0,97.79
109,0,0,12,0,0,0,0,97.79
110,1,0,1,0,0,2.3,1,70.38
110,2,0,1,0,0,7.36,1,70.38
110,3,1,1,0,0,1.43,1,70.38
110,4,0,1,0,0,1.06,1,70.38
110,0,0,1,0,0,0,1,70.38
110,1,0,2,0,1,2.3,1,70.38
110,2,0,2,3,0,7.36,1,70.38
110,3,1,2,0,0,1.43,1,70.38
110,4,0,2,0,1,1.06,1,70.38
110,0,0,2,0,0,0,1,70.38
110,1,0,3,0,0,2.3,1,70.38
110,2,0,3,0,0,7.36,1,70.38
110,3,1,3,0,0,1.43,1,70.38
110,4,0,3,0,0,1.06,1,70.38
110,0,0,3,0,0,0,1,70.38
110,1,0,4,0,1,2.3,1,70.38
110,2,0,4,0,1,7.36,1,70.38
110,3,0,4,0,1,1.43,1,70.38
110,4,0,4,3,0,1.06,1,70.38
110,0,1,4,0,0,0,1,70.38
110,1,0,5,0,1,2.3,1,70.38
110,2,0,5,0,0,7.36,1,70.38
110,3,1,5,0,0,1.43,1,70.38
110,4,0,5,0,0,1.06,1,70.38
110,0,0,5,0,0,0,1,70.38
110,1,0,6,0,0,2.3,1,70.38
110,2,0,6,0,0,7.36,1,70.38
110,3,1,6,0,0,1.43,1,70.38
110,4,0,6,0,0,1.06,1,70.38
110,0,0,6,0,0,0,1,70.38
110,1,0,7,0,1,2.3,1,70.38
110,2,0,7,0,0,7.36,1,70.38
110,3,1,7,4,1,1.43,1,70.38
110,4,0,7,0,0,1.06,1,70.38
110,0,0,7,0,0,0,1,70.38
110,1,0,8,0,1,2.3,1,70.38
110,2,0,8,0,0,7.36,1,70.38
110,3,1,8,0,0,1.43,1,70.38
110,4,0,8,3,0,1.06,1,70.38
110,0,0,8,0,0,0,1,70.38
110,1,0,9,0,0,2.3,1,70.38
110,2,0,9,3,0,7.36,1,70.38
110,3,1,9,0,0,1.43,1,70.38
110,4,0,9,0,0,1.06,1,70.38
110,0,0,9,0,0,0,1,70.38
110,1,0,10,0,0,2.3,1,70.38
110,2,0,10,0,0,7.36,1,70.38
110,3,1,10,0,0,1.43,1,70.38
110,4,0,10,2,0,1.06,1,70.38
110,0,0,10,0,0,0,1,70.38
110,1,0,11,0,0,2.3,1,70.38
110,2,0,11,5,0,7.36,1,70.38
110,3,1,11,0,0,1.43,1,70.38
110,4,0,11,0,0,1.06,1,70.38
110,0,0,11,0,0,0,1,70.38
110,1,0,12,0,1,2.3,1,70.38
110,2,0,12,0,1,7.36,1,70.38
110,3,1,12,0,0,1.43,1,70.38
110,4,0,12,0,1,1.06,1,70.38
110,0,0,12,0,0,0,1,70.38
111,1,0,1,0,0,10.02,0,22.24
111,2,0,1,0,0,2.49,0,22.24
111,3,1,1,0,0,2.71,0,22.24
111,4,0,1,0,1,0.64,0,22.24
111,0,0,1,0,0,0,0,22.24
111,1,0,2,0,1,10.02,0,22.24
111,2,0,2,1,0,2.49,0,22.24
111,3,1,2,0,0,2.71,0,22.24
111,4,0,2,0,1,0.64,0,22.24
111,0,0,2,0,0,0,0,22.24
111,1,0,3,0,1,10.02,0,22.24
111,2,0,3,0,1,2.49,0,22.24
111,3,0,3,0,0,2.71,0,22.24
111,4,0,3,0,1,0.64,0,22.24
111,0,1,3,0,0,0,0,22.24
111,1,0,4,0,0,10.02,0,22.24
111,2,0,4,0,0,2.49,0,22.24
111,3,0,4,0,0,2.71,0,22.24
111,4,0,4,0,0,0.64,0,22.24
111,0,1,4,0,0,0,0,22.24
111,1,0,5,0,0,10.02,0,22.24
111,2,0,5,0,0,2.49,0,22.24
111,3,0,5,0,0,2.71,0,22.24
111,4,0,5,0,0,0.64,0,22.24
111,0,1,5,0,0,0,0,22.24
111,1,0,6,0,0,10.02,0,22.24
111,2,0,6,5,0,2.49,0,22.24
111,3,1,6,0,0,2.71,0,22.24
111,4,0,6,0,0,0.64,0,22.24
111,0,0,6,0,0,0,0,22.24
111,1,0,7,0,0,10.02,0,22.24
111,2,1,7,0,0,2.49,0,22.24
111,3,0,7,0,1,2.71,0,22.24
111,4,0,7,0,0,0.64,0,22.24
111,0,0,7,0,0,0,0,22.24
111,1,0,8,0,1,10.02,0,22.24
111,2,0,8,3,0,2.49,0,22.24
111,3,0,8,0,0,2.71,0,22.24
111,4,1,8,3,0,0.64,0,22.24
111,0,0,8,0,0,0,0,22.24
111,1,0,9,0,0,10.02,0,22.24
111,2,0,9,0,1,2.49,0,22.24
111,3,1,9,0,1,2.71,0,22.24
111,4,0,9,0,1,0.64,0,22.24
111,0,0,9,0,0,0,0,22.24
111,1,0,10,0,0,10.02,0,22.24
111,2,0,10,0,1,2.49,0,22.24
111,3,1,10,0,0,2.71,0,22.24
111,4,0,10,0,0,0.64,0,22.24
111,0,0,10,0,0,0,0,22.24
111,1,0,11,0,1,10.02,0,22.24
111,2,0,11,4,1,2.49,0,22.24
111,3,1,11,0,0,2.71,0,22.24
111,4,0,11,0,0,0.64,0,22.24
111,0,0,11,0,0,0,0,22.24
111,1,0,12,0,0,10.02,0,22.24
111,2,0,12,0,1,2.49,0,22.24
111,3,0,12,0,0,2.71,0,22.24
111,4,0,12,2,1,0.64,0,22.24
111,0,1,12,0,0,0,0,22.24
112,1,0,1,0,1,2.65,1,65.89
112,2,0,1,0,1,3.4,1,65.89
112,3,1,1,0,0,2.01,1,65.89
112,4,0,1,0,1,8.57,1,65.89
112,0,0,1,0,0,0,1,65.89
112,1,0,2,0,0,2.65,1,65.89
112,2,0,2,0,1,3.4,1,65.89
112,3,1,2,2,0,2.01,1,65.89
112,4,0,2,0,0,8.57,1,65.89
112,0,0,2,0,0,0,1,65.89
112,1,0,3,0,0,2.65,1,65.89
112,2,0,3,0,0,3.4,1,65.89
112,3,1,3,0,1,2.01,1,65.89
112,4,0,3,0,1,8.57,1,65.89
112,0,0,3,0,0,0,1,65.89
112,1,0,4,0,0,2.65,1,65.89
112,2,0,4,0,1,3.4,1,65.89
112,3,1,4,0,1,2.01,1,65.89
112,4,0,4,3,1,8.57,1,65.89
112,0,0,4,0,0,0,1,65.89
112,1,0,5,0,0,2.65,1,65.89
112,2,0,5,0,0,3.4,1,65.89
112,3,1,5,0,1,2.01,1,65.89
112,4,0,5,0,0,8.57,1,65.89
112,0,0,5,0,0,0,1,65.89
112,1,0,6,0,1,2.65,1,65.89
112,2,0,6,0,0,3.4,1,65.89
112,3,1,6,0,0,2.01,1,65.89
112,4,0,6,0,1,8.57,1,65.89
112,0,0,6,0,0,0,1,65.89
112,1,0,7,0,0,2.65,1,65.89
112,2,0,7,0,1,3.4,1,65.89
112,3,1,7,0,0,2.01,1,65.89
112,4,0,7,2,0,8.57,1,65.89
112,0,0,7,0,0,0,1,65.89
112,1,0,8,0,0,2.65,1,65.89
112,2,0,8,0,0,3.4,1,65.89
112,3,1,8,0,1,2.01,1,65.89
112,4,0,8,0,0,8.57,1,65.89
112,0,0,8,0,0,0,1,65.89
112,1,0,9,0,0,2.65,1,65.89
112,2,0,9,0,0,3.4,1,65.89
112,3,1,9,0,0,2.01,1,65.89
112,4,0,9,0,0,8.57,1,65.89
112,0,0,9,0,0,0,1,65.89
112,1,0,10,0,1,2.65,1,65.89
112,2,0,10,0,1,3.4,1,65.89
112,3,1,10,0,0,2.01,1,65.89
112,4,0,10,0,0,8.57,1,65.89
112,0,0,10,0,0,0,1,65.89
112,1,0,11,0,0,2.65,1,65.89
112,2,0,11,0,1,3.4,1,65.89
112,3,1,11,0,1,2.01,1,65.89
112,4,0,11,0,0,8.57,1,65.89
112,0,0,11,0,0,0,1,65.89
112,1,0,12,0,0,2.65,1,65.89
112,2,0,12,0,0,3.4,1,65.89
112,3,1,12,0,1,2.01,1,65.89
112,4,0,12,0,0,8.57,1,65.89
112,0,0,12,0,0,0,1,65.89
113,1,0,1,0,0,4.22,0,52.94
113,2,0,1,0,1,5.11,0,52.94
113,3,0,1,0,1,8.22,0,52.94
113,4,1,1,0,1,4.64,0,52.94
113,0,0,1,0,0,0,0,52.94
113,1,1,2,0,0,4.22,0,52.94
113,2,0,2,2,1,5.11,0,52.94
113,3,0,2,0,0,8.22,0,52.94
113,4,0,2,0,0,4.64,0,52.94
113,0,0,2,0,0,0,0,52.94
113,1,0,3,0,1,4.22,0,52.94
113,2,0,3,0,0,5.11,0,52.94
113,3,1,3,2,0,8.22,0,52.94
113,4,0,3,0,0,4.64,0,52.94
113,0,0,3,0,0,0,0,52.94
113,1,0,4,0,1,4.22,0,52.94
113,2,0,4,0,1,5.11,0,52.94
113,3,0,4,0,0,8.22,0,52.94
113,4,0,4,0,0,4.64,0,52.94
113,0,1,4,0,0,0,0,52.94
113,1,0,5,5,0,4.22,0,52.94
113,2,0,5,0,0,5.11,0,52.94
113,3,1,5,0,1,8.22,0,52.94
113,4,0,5,0,0,4.64,0,52.94
113,0,0,5,0,0,0,0,52.94
113,1,1,6,0,0,4.22,0,52.94
113,2,0,6,4,1,5.11,0,52.94
113,3,0,6,0,1,8.22,0,52.94
113,4,0,6,0,0,4.64,0,52.94
113,0,0,6,0,0,0,0,52.94
113,1,0,7,0,1,4.22,0,52.94
113,2,0,7,0,0,5.11,0,52.94
113,3,0,7,0,1,8.22,0,52.94
113,4,1,7,0,0,4.64,0,52.94
113,0,0,7,0,0,0,0,52.94
113,1,0,8,0,0,4.22,0,52.94
113,2,0,8,0,1,5.11,0,52.94
113,3,1,8,0,0,8.22,0,52.94
113,4,0,8,0,0,4.64,0,52.94
113,0,0,8,0,0,0,0,52.94
113,1,0,9,0,0,4.22,0,52.94
113,2,0,9,0,0,5.11,0,52.94
113,3,0,9,0,0,8.22,0,52.94
113,4,0,9,0,0,4.64,0,52.94
113,0,1,9,0,0,0,0,52.94
113,1,0,10,0,0,4.22,0,52.94
113,2,1,10,0,0,5.11,0,52.94
113,3,0,10,0,1,8.22,0,52.94
113,4,0,10,0,0,4.64,0,52.94
113,0,0,10,0,0,0,0,52.94
113,1,1,11,0,0,4.22,0,52.94
113,2,0,11,0,0,5.11,0,52.94
113,3,0,11,0,0,8.22,0,52.94
113,4,0,11,0,1,4.64,0,52.94
113,0,0,11,0,0,0,0,52.94
113,1,0,12,0,0,4.22,0,52.94
113,2,0,12,0,0,5.11,0,52.94
113,3,1,12,0,0,8.22,0,52.94
113,4,0,12,0,0,4.64,0,52.94
113,0,0,12,0,0,0,0,52.94
114,1,0,1,0,0,10.07,0,237.18
114,2,0,1,0,0,5.11,0,237.18
114,3,1,1,0,0,8.33,0,237.18
114,4,0,1,0,0,9.03,0,237.18
114,0,0,1,0,0,0,0,237.18
114,1,0,2,0,0,10.07,0,237.18
114,2,0,2,0,0,5.11,0,237.18
114,3,1,2,0,1,8.33,0,237.18
114,4,0,2,0,0,9.03,0,237.18
114,0,0,2,0,0,0,0,237.18
114,1,0,3,0,0,10.07,0,237.18
114,2,0,3,0,0,5.11,0,237.18
114,3,1,3,0,0,8.33,0,237.18
114,4,0,3,0,0,9.03,0,237.18
114,0,0,3,0,0,0,0,237.18
114,1,0,4,1,0,10.07,0,237.18
114,2,0,4,0,1,5.11,0,237.18
114,3,1,4,0,1,8.33,0,237.18
114,4,0,4,0,1,9.03,0,237.18
114,0,0,4,0,0,0,0,237.18
114,1,0,5,0,0,10.07,0,237.18
114,2,0,5,2,0,5.11,0,237.18
114,3,1,5,0,0,8.33,0,237.18
114,4,0,5,0,0,9.03,0,237.18
114,0,0,5,0,0,0,0,237.18
114,1,0,6,0,0,10.07,0,237.18
114,2,0,6,0,1,5.11,0,237.18
114,3,1,6,0,1,8.33,0,237.18
114,4,0,6,0,0,9.03,0,237.18
114,0,0,6,0,0,0,0,237.18
114,1,0,7,0,0,10.07,0,237.18
114,2,0,7,0,1,5.11,0,237.18
114,3,1,7,0,1,8.33,0,237.18
114,4,0,7,0,0,9.03,0,237.18
114,0,0,7,0,0,0,0,237.18
114,1,0,8,3,0,10.07,0,237.18
114,2,0,8,0,1,5.11,0,237.18
114,3,1,8,0,1,8.33,0,237.18
114,4,0,8,0,0,9.03,0,237.18
114,0,0,8,0,0,0,0,237.18
114,1,0,9,0,0,10.07,0,237.18
114,2,0,9,0,1,5.11,0,237.18
114,3,1,9,0,1,8.33,0,237.18
114,4,0,9,0,1,9.03,0,237.18
114,0,0,9,0,0,0,0,237.18
114,1,0,10,0,0,10.07,0,237.18
114,2,0,10,0,0,5.11,0,237.18
114,3,1,10,5,0,8.33,0,237.18
114,4,0,10,0,0,9.03,0,237.18
114,0,0,10,0,0,0,0,237.18
114,1,0,11,0,0,10.07,0,237.18
114,2,0,11,0,0,5.11,0,237.18
114,3,1,11,0,0,8.33,0,237.18
114,4,0,11,0,1,9.03,0,237.18
114,0,0,11,0,0,0,0,237.18
114,1,0,12,0,1,10.07,0,237.18
114,2,0,12,0,0,5.11,0,237.18
114,3,1,12,0,0,8.33,0,237.18
114,4,0,12,3,0,9.03,0,237.18
114,0,0,12,0,0,0,0,237.18
115,1,0,1,0,0,5.6,0,62.24
115,2,0,1,0,1,4.97,0,62.24
115,3,1,1,0,0,3.96,0,62.24
115,4,0,1,0,0,8.91,0,62.24
115,0,0,1,0,0,0,0,62.24
115,1,0,2,0,0,5.6,0,62.24
115,2,0,2,0,0,4.97,0,62.24
115,3,1,2,0,1,3.96,0,62.24
115,4,0,2,0,0,8.91,0,62.24
115,0,0,2,0,0,0,0,62.24
115,1,0,3,4,0,5.6,0,62.24
115,2,0,3,0,0,4.97,0,62.24
115,3,1,3,0,1,3.96,0,62.24
115,4,0,3,0,1,8.91,0,62.24
115,0,0,3,0,0,0,0,62.24
115,1,0,4,0,0,5.6,0,62.24
115,2,0,4,0,1,4.97,0,62.24
115,3,1,4,0,0,3.96,0,62.24
115,4,0,4,5,0,8.91,0,62.24
115,0,0,4,0,0,0,0,62.24
115,1,0,5,0,0,5.6,0,62.24
115,2,0,5,0,0,4.97,0,62.24
115,3,1,5,0,1,3.96,0,62.24
115,4,0,5,0,0,8.91,0,62.24
115,0,0,5,0,0,0,0,62.24
115,1,0,6,0,1,5.6,0,62.24
115,2,0,6,0,0,4.97,0,62.24
115,3,1,6,0,0,3.96,0,62.24
115,4,0,6,2,1,8.91,0,62.24
115,0,0,6,0,0,0,0,62.24
115,1,0,7,0,1,5.6,0,62.24
115,2,0,7,0,0,4.97,0,62.24
115,3,1,7,0,1,3.96,0,62.24
115,4,0,7,0,0,8.91,0,62.24
115,0,0,7,0,0,0,0,62.24
115,1,0,8,1,1,5.6,0,62.24
115,2,0,8,0,0,4.97,0,62.24
115,3,1,8,0,1,3.96,0,62.24
115,4,0,8,0,0,8.91,0,62.24
115,0,0,8,0,0,0,0,62.24
115,1,0,9,1,1,5.6,0,62.24
115,2,0,9,0,0,4.97,0,62.24
115,3,1,9,0,1,3.96,0,62.24
115,4,0,9,3,0,8.91,0,62.24
115,0,0,9,0,0,0,0,62.24
115,1,0,10,3,0,5.6,0,62.24
115,2,0,10,0,0,4.97,0,62.24
115,3,1,10,2,1,3.96,0,62.24
115,4,0,10,0,1,8.91,0,62.24
115,0,0,10,0,0,0,0,62.24
115,1,0,11,0,0,5.6,0,62.24
115,2,0,11,0,0,4.97,0,62.24
115,3,1,11,0,1,3.96,0,62.24
115,4,0,11,0,0,8.91,0,62.24
